commission,entryDt,entryID,entryPrice,exitDt,exitID,exitPrice,pnl,slippage,symbol,turnover,volume
32.944,2018-09-05 14:15:00,366,3303.0,2018-09-07 11:00:00,367,3285.8,129.05599999999816,10.0,IF88:CTP,65888.0,-10
32.163000000000004,2018-09-11 10:30:00,368,3219.4,2018-09-11 10:45:00,369,3213.2,19.837000000002725,10.0,IF88:CTP,64326.0,-10
32.208,2018-09-12 14:00:00,370,3210.4,2018-09-13 09:45:00,371,3231.2,-250.20799999999727,10.0,IF88:CTP,64416.0,-10
32.255,2018-09-17 10:00:00,372,3212.8,2018-09-18 14:00:00,373,3238.2,-296.25499999999636,10.0,IF88:CTP,64510.0,-10
33.944,2018-09-25 09:30:00,374,3393.4,2018-09-26 09:45:00,375,3395.4,-23.944000000000003,10.0,IF88:CTP,67888.0,10
34.151,2018-09-26 14:30:00,376,3422.0,2018-09-27 13:15:00,377,3408.2,-182.15100000000183,10.0,IF88:CTP,68302.0,10
33.966,2018-09-28 13:30:00,378,3451.6,2018-10-08 10:05:00,379,3341.6,-1143.966,10.0,IF88:CTP,67932.0,10
31.722,2018-10-11 11:00:00,380,3175.0,2018-10-12 14:00:00,381,3169.4,14.27799999999909,10.0,IF88:CTP,63444.0,-10
31.011,2018-10-16 10:45:00,382,3135.6,2018-10-19 13:00:00,383,3066.6,648.989,10.0,IF88:CTP,62022.0,-10
31.316,2018-10-29 11:00:00,384,3117.0,2018-10-30 13:30:00,385,3146.2,-333.31599999999816,10.0,IF88:CTP,62632.0,-10
32.216,2018-11-07 10:15:00,386,3257.2,2018-11-09 10:15:00,388,3186.0,-754.2159999999982,10.0,IF88:CTP,64432.0,10
31.918,2018-11-09 10:15:00,389,3186.0,2018-11-12 11:15:00,390,3197.6,-157.9179999999991,10.0,IF88:CTP,63836.0,-10
32.612,2018-11-16 10:15:00,391,3234.8,2018-11-19 14:15:00,392,3287.6,485.38799999999725,10.0,IF88:CTP,65224.0,10
31.456,2018-11-23 13:15:00,393,3163.6,2018-11-26 14:45:00,394,3127.6,318.544,10.0,IF88:CTP,62912.0,-10
32.02,2018-11-29 13:45:00,395,3155.0,2018-12-03 09:35:00,396,3249.0,-982.02,10.0,IF88:CTP,64040.0,-10
32.729,2018-12-03 10:15:00,397,3283.4,2018-12-04 13:00:00,398,3262.4,-252.72899999999998,10.0,IF88:CTP,65458.0,10
31.803,2018-12-14 10:30:00,399,3191.2,2018-12-18 09:45:00,400,3169.4,176.19699999999727,10.0,IF88:CTP,63606.0,-10
30.428,2018-12-20 11:15:00,401,3067.0,2018-12-21 14:00:00,402,3018.6,443.5720000000009,10.0,IF88:CTP,60856.0,-10
29.824,2018-12-25 13:00:00,403,2957.4,2018-12-26 13:00:00,404,3007.4,-539.824,10.0,IF88:CTP,59648.0,-10
